match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9490067,r2,188,0.5187534451469149,3.75,0.026648855717897435,1.043010752688172,0.9801297986251606,0.85,1.2485356762513313,2.9047619047619047,0.8649425287356324,0.6837606837606838,2.253086419753086,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433143,r2,10366,0.5322080496272235,0.5384615384615384,-0.022475583030723056,0.9434682964094728,0.983297131800062,1.0666666666666667,0.897018970189702,1.0,0.9073170731707317,0.8495575221238939,1.4114583333333333,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9271709,r2,47501,0.5721497203840031,1.5,0.13144400423595726,0.9254241475868885,1.2424368177718192,1.0833333333333333,1.303923733804476,2.9047619047619047,1.515151515151515,0.9405940594059405,0.9865771812080537,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9856741,r2,216,0.5693879274581846,0.0,-0.07804843256344052,0.9653010033444817,0.8766754186541058,1.2000000000000002,0.7997278170930866,1.975609756097561,0.6274509803921569,0.5411522633744856,0.9791044776119402,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084627,r2,8056,0.5280323285120508,2.5,0.04303571705513354,1.053243632868813,0.9513517614973626,1.0952380952380951,1.123137417218543,1.4878048780487805,1.5625,1.0600626688911918,0.9621301775147929,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9587150,r2,36084,0.5761839773668175,0.625,-0.07804224260813086,0.9964200477326969,0.7963035890199172,1.0,0.9347594433399602,1.0,0.8881578947368421,1.2308707124010554,0.8913308913308913,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084865,r2,6698,0.5248181128649124,1.2727272727272727,-0.07530078171691534,0.9883720930232558,1.06448422190708,1.0248447204968945,1.241958041958042,1.975609756097561,0.75,1.2179487179487178,1.1319148936170211,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085404,r2,8056,0.5334052304561551,0.7777777777777778,-0.12018744849077945,0.9758986928104577,0.9897470674333682,0.8888888888888888,1.1357607109696246,0.5121951219512195,0.980392156862745,0.366412213740458,0.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9388448,r2,17744,0.5608923828458094,0.5294117647058824,-0.011421776923518534,0.8410071942446044,0.6518789596138468,0.7714285714285714,0.6464956739876108,0.3442622950819672,1.0,1.4782608695652175,0.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9128811,r2,30414,0.5317252391047196,1.0,0.1229213156360005,0.9992251065478497,0.9715228731606034,1.0,0.9972789615929107,0.6721311475409836,0.901098901098901,1.2402234636871508,0.7741935483870968,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9271660,r2,47501,0.5218151846900841,0.8888888888888888,-0.1573789245155628,0.9357959542656112,0.9503362966456492,0.5,0.9438612505705156,0.3442622950819672,0.8400000000000001,0.29473684210526313,0.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8887696,r2,33963,0.5220311197103444,1.0,0.05401876955699869,1.029928172386273,1.0535834095405556,1.1666666666666667,1.0149812734082397,61.0,1.5,0.6865671641791045,1.0034246575342465,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9097311,r2,23750,0.5305725984187496,0.25,0.07428692109854229,1.0019762845849802,0.8304281428273916,1.090909090909091,0.8254199328107503,1.4878048780487805,0.7142857142857143,1.0561224489795917,0.9579288025889967,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9271793,r2,47494,0.5551677248386893,1.4285714285714286,0.0688074800325883,0.980318257956449,0.970859832249271,0.9285714285714285,1.013157894736842,1.0,0.8333333333333334,0.6270627062706271,1.0167427701674276,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
8887815,r2,33914,0.5475794112331709,0.6666666666666666,-0.07768784570718501,1.1172100701609575,1.1506627398295315,1.6,0.8225034199726402,3.857142857142857,1.1904761904761902,0.7263681592039801,1.203576341127923,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433668,r2,9876,0.5450764823716657,1.8571428571428572,0.17315972221823195,1.112746997287873,0.9935255309436923,1.5923076923076922,1.131866551624964,81.0,1.0057142857142858,1.652027027027027,1.0844984802431612,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9128671,r2,30407,0.5224784652756447,0.5,0.05824483701158145,1.120418848167539,0.9762219497000877,1.1363636363636362,0.8812095032397408,1.975609756097561,0.9130434782608695,0.9144542772861357,1.1258278145695364,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9330453,r2,14454,0.509328475375419,2.0,0.04419020074855362,0.9936681222707423,0.6735553747682822,1.0,1.5,0.5061728395061729,1.7222222222222223,1.4329268292682926,2.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085194,r2,8056,0.5005909934753904,0.8333333333333334,-0.030644578742242246,1.0301902398676592,1.0718385076907555,1.0606060606060606,1.2182120305749418,1.9523809523809523,0.8,0.6310432569974556,1.1528497409326424,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9352237,r2,202,0.5409697165480363,0.2857142857142857,-0.016608671087326776,0.8152469856087124,0.9337280666709874,0.6153846153846153,0.7493857493857493,0.3442622950819672,0.9,0.945273631840796,2.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9587108,r2,36084,0.5763370510284054,0.5625,-0.173743533702714,1.0125303152789005,0.7701043594694471,1.0185185185185186,0.9063214013709062,1.0,0.8881578947368421,1.3961840628507296,0.9012345679012346,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9225355,r2,55,0.5137157588542464,0.9285714285714286,0.031784734617763655,1.0184544405997693,1.057084829072659,1.2380952380952381,1.07055063913471,1.4878048780487805,1.1707317073170733,2.2329545454545454,2.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9094434,r2,46773,0.5156068556892662,1.2,0.020422157390197815,0.9236314046366647,0.8799165911198186,0.9545454545454546,0.9163673514997686,1.4878048780487805,1.090909090909091,0.33816425120772947,0.7819148936170213,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9866387,r2,17744,0.5231080330521249,0.23529411764705882,0.0004429264997133364,0.8785840707964602,1.0616914428033744,1.3333333333333333,0.7459584295612008,1.975609756097561,1.3333333333333333,0.9918819188191882,1.0226130653266332,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9849706,r2,251,0.5598081554112487,0.6666666666666666,-0.16546844466979804,1.1910112359550562,0.995177103169487,0.8571428571428572,0.7869591805534323,0.7530864197530864,0.7741935483870968,0.6779527559055117,0.0,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433423,r2,10366,0.5408477151791873,1.1818181818181819,0.013813514751417122,0.9691470054446462,1.037989056044406,1.1309523809523812,0.9598479841374752,1.4878048780487805,0.9590643274853801,0.832116788321168,1.1203007518796992,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9085390,r2,7258,0.5284575536020684,1.8571428571428572,0.0307912648809463,1.0519045625784846,1.2307762750425677,1.5,1.1602487443195406,4.809523809523809,0.8400000000000001,2.8166666666666664,1.7596153846153846,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084872,r2,9967,0.5303252801511744,0.6666666666666666,0.12283091617623709,0.9789932619896948,0.8427916915144305,0.868421052631579,0.8907819634703196,0.6721311475409836,1.0208333333333335,0.8482758620689655,0.9180327868852459,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9433101,r2,10618,0.5255883250660743,0.6923076923076923,-0.016503762601490335,0.9833456698741673,1.0031093499786048,1.0714285714285716,1.0449786471965836,1.0,0.9032258064516129,0.8819277108433735,1.2048894062863795,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9084991,r2,9876,0.5721911196460069,1.5454545454545454,0.11269285197938694,0.9184254788128697,1.2191851202622137,1.5,1.1092814371257484,1.975609756097561,1.2705882352941176,0.9932432432432432,1.491638795986622,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
9272521,r2,33956,0.5435852305758302,0.8125,-0.04319367520012252,0.9875879189077369,0.9244138420067652,0.8076923076923076,0.9174908901613743,0.6721311475409836,0.9729729729729729,0.2821782178217822,0.78,XGBClassifier;LGBMClassifier;CatBoostClassifier,yes,95;28;20,2;2;5,0.05;0.05;0.001
